direction,asset,open_time,open_price,label,expiration,trade_amount,hour,weekday,is_weekend,source
BUY,EURUSD,2021-03-19,1.18807,1,S60,0.1,0,4,0,forex
BUY,GBPUSD,2021-03-19,1.38377,1,S60,0.1,0,4,0,forex
SELL,EURUSD,2021-03-22,1.19258,1,S60,0.1,0,0,0,forex
SELL,XAUUSD,2021-03-22,1738.57,1,S60,0.05,0,0,0,forex
SELL,XAUUSD,2021-03-22,1733.57,0,S60,0.05,0,0,0,forex
BUY,XAUUSD,2021-03-22,1732.47,1,S60,0.06,0,0,0,forex
SELL,CHFJPY,2021-03-22,117.624,1,S60,0.12,0,0,0,forex
SELL,CHFJPY,2021-03-22,117.719,1,S60,0.12,0,0,0,forex
SELL,EURGBP,2021-03-22,0.86165,1,S60,0.12,0,0,0,forex
SELL,CHFJPY,2021-03-22,117.637,1,S60,0.12,0,0,0,forex
SELL,EURUSD,2021-03-22,1.19447,1,S60,0.12,0,0,0,forex
SELL,CHFJPY,2021-03-22,117.823,1,S60,0.12,0,0,0,forex
SELL,XAUUSD,2021-03-22,1740.77,1,S60,0.06,0,0,0,forex
SELL,GBPUSD,2021-04-01,1.38224,1,S60,0.11,0,3,0,forex
SELL,GBPUSD,2021-04-02,1.38449,1,S60,0.12,0,4,0,forex
BUY,EURGBP,2021-04-05,0.84783,1,S60,0.12,0,0,0,forex
BUY,EURUSD,2021-04-05,1.1756,1,S60,0.12,0,0,0,forex
SELL,XAUUSD,2021-04-05,1729.22,1,S60,0.06,0,0,0,forex
SELL,XAUUSD,2021-04-05,1731.86,1,S60,0.06,0,0,0,forex
SELL,GBPUSD,2021-04-06,1.39115,1,S60,0.13,0,1,0,forex
SELL,EURNZD,2021-04-06,1.68308,1,S60,0.13,0,1,0,forex
SELL,EURUSD,2021-04-07,1.1892,1,S60,0.13,0,2,0,forex
BUY,GBPUSD,2021-04-08,1.37402,1,S60,0.13,0,3,0,forex
SELL,XAUUSD,2021-04-13,1746.5,1,S60,0.05,0,1,0,forex
SELL,XAUUSD,2021-04-16,1779.42,1,S60,0.07,0,4,0,forex
SELL,EURUSD,2021-04-19,1.20384,1,S60,0.1,0,0,0,forex
SELL,EURUSD,2021-04-20,1.20597,1,S60,0.14,0,1,0,forex
SELL,NZDCAD,2021-04-21,0.90573,1,S60,0.14,0,2,0,forex
SELL,EURNZD,2021-04-22,1.67806,1,S60,0.14,0,3,0,forex
SELL,EURGBP,2021-04-22,0.86873,1,S60,0.14,0,3,0,forex
BUY,GBPUSD,2021-04-23,1.38403,1,S60,0.14,0,4,0,forex
SELL,EURUSD,2021-04-23,1.2056,1,S60,0.15,0,4,0,forex
SELL,EURNZD,2021-04-23,1.67955,0,S60,0.15,0,4,0,forex
SELL,XAUUSD,2021-04-23,1788.47,1,S60,0.07,0,4,0,forex
SELL,XAUUSD,2021-04-23,1789.91,1,S60,0.07,0,4,0,forex
SELL,XAUUSD,2021-04-23,1793.89,1,S60,0.07,0,4,0,forex
SELL,EURUSD,2021-04-23,1.20696,1,S60,0.14,0,4,0,forex
SELL,EURNZD,2021-04-23,1.68017,0,S60,0.15,0,4,0,forex
BUY,XAUUSD,2021-04-23,1774.11,1,S60,0.07,0,4,0,forex
SELL,EURNZD,2021-04-23,1.68074,1,S60,0.15,0,4,0,forex
SELL,EURNZD,2021-04-23,1.68166,1,S60,0.15,0,4,0,forex
SELL,EURUSD,2021-04-26,1.20952,1,S60,0.2,0,0,0,forex
SELL,EURUSD,2021-04-26,1.21049,1,S60,0.2,0,0,0,forex
BUY,XAUUSD,2021-04-26,1772.53,1,S60,0.08,0,0,0,forex
BUY,XAUUSD,2021-04-26,1770.59,1,S60,0.08,0,0,0,forex
SELL,XAUUSD,2021-04-26,1777.16,1,S60,0.08,0,0,0,forex
SELL,XAUUSD,2021-04-26,1779.41,1,S60,0.08,0,0,0,forex
SELL,XAUUSD,2021-04-26,1778.88,1,S60,0.08,0,0,0,forex
BUY,USDCAD,2021-04-26,1.24109,1,S60,0.2,0,0,0,forex
SELL,XAUUSD,2021-04-27,1781.23,1,S60,0.08,0,1,0,forex
SELL,XAUUSD,2021-04-27,1783.55,1,S60,0.08,0,1,0,forex
SELL,EURUSD,2021-04-27,1.20886,1,S60,0.2,0,1,0,forex
SELL,XAUUSD,2021-04-27,1782.3,1,S60,0.08,0,1,0,forex
SELL,XAUUSD,2021-04-27,1784.53,1,S60,0.08,0,1,0,forex
SELL,EURUSD,2021-04-27,1.20827,1,S60,0.2,0,1,0,forex
SELL,XAUUSD,2021-04-27,1782.89,1,S60,0.08,0,1,0,forex
SELL,EURUSD,2021-04-27,1.20893,1,S60,0.2,0,1,0,forex
SELL,XAUUSD,2021-04-27,1784.29,1,S60,0.08,0,1,0,forex
SELL,XAUUSD,2021-04-27,1783.69,1,S60,0.08,0,1,0,forex
SELL,XAUUSD,2021-04-27,1784.02,1,S60,0.08,0,1,0,forex
BUY,XAUUSD,2021-04-27,1780.63,1,S60,0.08,0,1,0,forex
BUY,XAUUSD,2021-04-28,1773.54,0,S60,0.08,0,2,0,forex
BUY,XAUUSD,2021-04-28,1772.25,1,S60,0.08,0,2,0,forex
BUY,XAUUSD,2021-04-28,1770.41,1,S60,0.08,0,2,0,forex
BUY,XAUUSD,2021-04-28,1768.78,1,S60,0.08,0,2,0,forex
BUY,XAUUSD,2021-04-28,1765.92,1,S60,0.08,0,2,0,forex
BUY,XAUUSD,2021-04-28,1763.74,1,S60,0.08,0,2,0,forex
SELL,XAUUSD,2021-04-28,1769.92,1,S60,0.08,0,2,0,forex
SELL,XAUUSD,2021-04-28,1771.46,1,S60,0.08,0,2,0,forex
SELL,XAUUSD,2021-04-28,1771.91,0,S60,0.08,0,2,0,forex
SELL,XAUUSD,2021-04-28,1773.03,1,S60,0.08,0,2,0,forex
SELL,XAUUSD,2021-04-28,1774.37,1,S60,0.08,0,2,0,forex
SELL,XAUUSD,2021-04-29,1782.77,1,S60,0.08,0,3,0,forex
SELL,EURUSD,2021-04-29,1.21331,1,S60,0.2,0,3,0,forex
SELL,XAUUSD,2021-04-29,1785.35,1,S60,0.08,0,3,0,forex
SELL,EURUSD,2021-04-29,1.21377,1,S60,0.2,0,3,0,forex
SELL,XAUUSD,2021-04-29,1788.74,1,S60,0.08,0,3,0,forex
SELL,EURUSD,2021-04-29,1.21484,1,S60,0.2,0,3,0,forex
SELL,EURUSD,2021-04-29,1.21336,1,S60,0.2,0,3,0,forex
SELL,AUDUSD,2021-04-29,0.77971,1,S60,0.2,0,3,0,forex
SELL,AUDUSD,2021-04-29,0.7801,1,S60,0.2,0,3,0,forex
SELL,XAUUSD,2021-04-29,1779.25,1,S60,0.08,0,3,0,forex
SELL,XAUUSD,2021-04-29,1781.05,1,S60,0.08,0,3,0,forex
BUY,XAUUSD,2021-04-29,1773.7,0,S60,0.08,0,3,0,forex
BUY,XAUUSD,2021-04-29,1771.01,0,S60,0.08,0,3,0,forex
BUY,XAUUSD,2021-04-29,1768.36,1,S60,0.08,0,3,0,forex
BUY,XAUUSD,2021-04-29,1765.72,1,S60,0.08,0,3,0,forex
BUY,XAUUSD,2021-04-29,1763.13,1,S60,0.08,0,3,0,forex
BUY,XAUUSD,2021-04-29,1760.76,1,S60,0.08,0,3,0,forex
BUY,XAUUSD,2021-04-29,1758.35,1,S60,0.08,0,3,0,forex
SELL,XAUUSD,2021-04-30,1771.35,1,S60,0.08,0,4,0,forex
BUY,XAUUSD,2021-04-30,1766.49,1,S60,0.08,0,4,0,forex
SELL,XAUUSD,2021-04-30,1770.59,1,S60,0.08,0,4,0,forex
BUY,GBPUSD,2021-04-30,1.38824,1,S60,0.2,0,4,0,forex
BUY,GBPUSD,2021-04-30,1.38758,1,S60,0.2,0,4,0,forex
BUY,GBPUSD,2021-04-30,1.38671,1,S60,0.2,0,4,0,forex
BUY,GBPUSD,2021-04-30,1.38635,1,S60,0.2,0,4,0,forex
BUY,GBPUSD,2021-04-30,1.38693,1,S60,0.2,0,4,0,forex
BUY,GBPUSD,2021-04-30,1.38523,1,S60,0.2,0,4,0,forex
BUY,GBPUSD,2021-04-30,1.38463,1,S60,0.2,0,4,0,forex
BUY,EURUSD,2021-05-03,1.20295,1,S60,0.21,0,0,0,forex
BUY,EURUSD,2021-05-03,1.20245,1,S60,0.21,0,0,0,forex
SELL,EURNZD,2021-05-04,1.68394,0,S60,0.21,0,1,0,forex
BUY,EURUSD,2021-05-04,1.20088,1,S60,0.21,0,1,0,forex
SELL,EURNZD,2021-05-04,1.68438,0,S60,0.21,0,1,0,forex
SELL,EURNZD,2021-05-04,1.68489,1,S60,0.21,0,1,0,forex
SELL,EURNZD,2021-05-04,1.68554,1,S60,0.21,0,1,0,forex
SELL,EURNZD,2021-05-04,1.68699,1,S60,0.21,0,1,0,forex
SELL,EURNZD,2021-05-04,1.6862,1,S60,0.21,0,1,0,forex
SELL,EURNZD,2021-05-04,1.6878,1,S60,0.21,0,1,0,forex
SELL,XAUUSD,2021-05-04,1790.1,0,S60,0.09,0,1,0,forex
SELL,XAUUSD,2021-05-04,1791.08,1,S60,0.09,0,1,0,forex
SELL,XAUUSD,2021-05-04,1792.89,1,S60,0.09,0,1,0,forex
SELL,XAUUSD,2021-05-04,1794.09,1,S60,0.09,0,1,0,forex
SELL,XAUUSD,2021-05-04,1795.65,1,S60,0.09,0,1,0,forex
SELL,XAUUSD,2021-05-04,1797.41,1,S60,0.09,0,1,0,forex
BUY,XAUUSD,2021-05-05,1771.59,1,S60,0.09,0,2,0,forex
SELL,XAUUSD,2021-05-05,1782.44,1,S60,0.09,0,2,0,forex
SELL,XAUUSD,2021-05-05,1780.8,1,S60,0.09,0,2,0,forex
SELL,XAUUSD,2021-05-05,1782.12,1,S60,0.09,0,2,0,forex
SELL,XAUUSD,2021-05-05,1782.53,1,S60,0.09,0,2,0,forex
BUY,EURNZD,2021-05-06,1.66299,1,S60,0.21,0,3,0,forex
SELL,XAUUSD,2021-05-06,1793.18,1,S60,0.09,0,3,0,forex
SELL,GBPUSD,2021-05-06,1.39396,1,S60,0.21,0,3,0,forex
SELL,XAUUSD,2021-05-06,1793.97,1,S60,0.09,0,3,0,forex
SELL,XAUUSD,2021-05-06,1794.81,1,S60,0.09,0,3,0,forex
SELL,XAUUSD,2021-05-06,1796.08,1,S60,0.09,0,3,0,forex
SELL,XAUUSD,2021-05-07,1820.43,0,S60,0.09,0,4,0,forex
SELL,XAUUSD,2021-05-07,1841.45,1,S60,0.01,0,4,0,forex
SELL,XAUUSD,2021-05-07,1839.96,1,S60,0.02,0,4,0,forex
SELL,XAUUSD,2021-05-07,1838.88,1,S60,0.02,0,4,0,forex
SELL,XAUUSD,2021-05-07,1837.53,1,S60,0.02,0,4,0,forex
SELL,XAUUSD,2021-05-07,1828.79,1,S60,0.03,0,4,0,forex
SELL,XAUUSD,2021-05-07,1830.77,1,S60,0.03,0,4,0,forex
SELL,EURUSD,2021-05-07,1.21071,1,S60,0.1,0,4,0,forex
SELL,XAUUSD,2021-05-07,1830.69,1,S60,0.02,0,4,0,forex
SELL,XAUUSD,2021-05-07,1831.07,0,S60,0.03,0,4,0,forex
SELL,XAUUSD,2021-05-07,1833.58,1,S60,0.03,0,4,0,forex
SELL,XAUUSD,2021-05-07,1837.16,1,S60,0.03,0,4,0,forex
SELL,XAUUSD,2021-05-07,1839.5,1,S60,0.03,0,4,0,forex
BUY,EURGBP,2021-05-11,0.86007,1,S60,0.05,0,1,0,forex
BUY,EURGBP,2021-05-11,0.85942,1,S60,0.05,0,1,0,forex
SELL,XAUUSD,2021-05-11,1840.63,1,S60,0.03,0,1,0,forex
SELL,EURUSD,2021-05-11,1.21748,1,S60,0.05,0,1,0,forex
SELL,EURUSD,2021-05-11,1.21811,1,S60,0.05,0,1,0,forex
BUY,XAUUSD,2021-05-11,1821.77,1,S60,0.03,0,1,0,forex
BUY,XAUUSD,2021-05-11,1820.14,1,S60,0.03,0,1,0,forex
SELL,GBPUSD,2021-05-11,1.41504,1,S60,0.05,0,1,0,forex
SELL,XAUUSD,2021-05-11,1828.98,1,S60,0.03,0,1,0,forex
SELL,XAUUSD,2021-05-11,1832.19,1,S60,0.03,0,1,0,forex
SELL,XAUUSD,2021-05-12,1836.7,1,S60,0.03,0,2,0,forex
SELL,XAUUSD,2021-05-12,1834.89,1,S60,0.04,0,2,0,forex
SELL,XAUUSD,2021-05-12,1835.26,1,S60,0.04,0,2,0,forex
BUY,XAUUSD,2021-05-12,1826.63,0,S60,0.04,0,2,0,forex
BUY,XAUUSD,2021-05-12,1825.28,0,S60,0.03,0,2,0,forex
BUY,XAUUSD,2021-05-12,1823.66,0,S60,0.03,0,2,0,forex
BUY,XAUUSD,2021-05-12,1821.35,0,S60,0.03,0,2,0,forex
SELL,EURNZD,2021-05-13,1.68608,1,S60,0.06,0,3,0,forex
SELL,EURNZD,2021-05-13,1.68924,1,S60,0.05,0,3,0,forex
SELL,XAUUSD,2021-05-13,1819.8,1,S60,0.04,0,3,0,forex
SELL,XAUUSD,2021-05-13,1822.19,1,S60,0.04,0,3,0,forex
SELL,XAUUSD,2021-05-13,1825.76,1,S60,0.04,0,3,0,forex
SELL,USDCAD,2021-05-13,1.21796,1,S60,0.06,0,3,0,forex
BUY,XAGUSD,2021-05-19,27.572,1,S60,0.02,0,2,0,forex
SELL,EURNZD,2021-05-20,1.69853,1,S60,0.02,0,3,0,forex
SELL,EURNZD,2021-05-20,1.69924,1,S60,0.02,0,3,0,forex
SELL,EURNZD,2021-05-20,1.69823,1,S60,0.02,0,3,0,forex
BUY,EURUSD,2021-05-21,1.21814,1,S60,0.05,0,4,0,forex
BUY,EURUSD,2021-05-21,1.21736,1,S60,0.02,0,4,0,forex
BUY,EURCHF,2021-05-24,1.09371,1,S60,0.06,0,0,0,forex
BUY,AUDNZD,2021-05-26,1.06239,1,S60,0.06,0,2,0,forex
BUY,EURUSD,2021-05-27,1.21949,0,S60,0.06,0,3,0,forex
SELL,NZDCAD,2021-05-27,0.88267,1,S60,0.08,0,3,0,forex
SELL,NZDCAD,2021-05-27,0.88395,1,S60,0.06,0,3,0,forex
BUY,EURGBP,2021-05-27,0.85989,1,S60,0.07,0,3,0,forex
SELL,GBPUSD,2021-05-28,1.41953,1,S60,0.02,0,4,0,forex
BUY,AUDUSD,2021-05-28,0.76889,1,S60,0.06,0,4,0,forex
BUY,AUDUSD,2021-05-28,0.76824,1,S60,0.06,0,4,0,forex
BUY,EURUSD,2021-06-02,1.21783,1,S60,0.05,0,2,0,forex
BUY,EURUSD,2021-06-02,1.21735,1,S60,0.04,0,2,0,forex
BUY,EURUSD,2021-06-02,1.21704,1,S60,0.03,0,2,0,forex
BUY,EURUSD,2021-06-02,1.21673,1,S60,0.03,0,2,0,forex
BUY,EURUSD,2021-06-02,1.2165,1,S60,0.03,0,2,0,forex
SELL,EURUSD,2021-06-02,1.22,0,S60,0.05,0,2,0,forex
SELL,EURUSD,2021-06-02,1.2204,1,S60,0.04,0,2,0,forex
SELL,EURUSD,2021-06-03,1.22137,1,S60,0.05,0,3,0,forex
SELL,EURUSD,2021-06-03,1.22063,1,S60,0.05,0,3,0,forex
SELL,XAUUSD,2021-06-04,1882.48,1,S60,0.06,0,4,0,forex
SELL,XAUUSD,2021-06-04,1883.14,0,S60,0.06,0,4,0,forex
SELL,GBPUSD,2021-06-04,1.41813,1,S60,0.08,0,4,0,forex
SELL,GBPUSD,2021-06-04,1.41784,1,S60,0.06,0,4,0,forex
SELL,GBPUSD,2021-06-04,1.41846,1,S60,0.04,0,4,0,forex
BUY,GBPCAD,2021-06-08,1.70876,1,S60,0.06,0,1,0,forex
SELL,EURUSD,2021-06-08,1.21874,1,S60,0.07,0,1,0,forex
SELL,EURNZD,2021-06-08,1.692,1,S60,0.08,0,1,0,forex
SELL,EURUSD,2021-06-08,1.21882,1,S60,0.08,0,1,0,forex
SELL,EURUSD,2021-06-08,1.21922,1,S60,0.04,0,1,0,forex
SELL,GBPCAD,2021-06-09,1.71446,1,S60,0.05,0,2,0,forex
SELL,EURUSD,2021-06-09,1.2191,1,S60,0.08,0,2,0,forex
SELL,EURUSD,2021-06-09,1.21923,1,S60,0.05,0,2,0,forex
SELL,EURUSD,2021-06-09,1.21953,1,S60,0.05,0,2,0,forex
SELL,EURUSD,2021-06-09,1.22036,1,S60,0.04,0,2,0,forex
SELL,EURUSD,2021-06-09,1.2215,1,S60,0.02,0,2,0,forex
BUY,GBPUSD,2021-06-10,1.40941,1,S60,0.04,0,3,0,forex
SELL,GBPUSD,2021-06-10,1.4166,1,S60,0.06,0,3,0,forex
SELL,GBPUSD,2021-06-11,1.41776,1,S60,0.05,0,4,0,forex
BUY,XAUUSD,2021-06-14,1849.31,1,S60,0.02,0,0,0,forex
BUY,XAUUSD,2021-06-14,1849.1,1,S60,0.02,0,0,0,forex
SELL,XAUUSD,2021-06-14,1853.35,0,S60,0.02,0,0,0,forex
BUY,XAUUSD,2021-06-14,1854.56,1,S60,0.02,0,0,0,forex
SELL,XAUUSD,2021-06-14,1864.88,1,S60,0.02,0,0,0,forex
SELL,XAUUSD,2021-06-14,1865.96,1,S60,0.02,0,0,0,forex
SELL,XAUUSD,2021-06-14,1866.91,1,S60,0.02,0,0,0,forex
SELL,XAUUSD,2021-06-14,1869.49,1,S60,0.02,0,0,0,forex
SELL,XAUUSD,2021-06-15,1864.13,1,S60,0.02,0,1,0,forex
SELL,USDCHF,2021-06-15,0.8995,1,S60,0.07,0,1,0,forex
SELL,USDCHF,2021-06-15,0.89964,1,S60,0.06,0,1,0,forex
SELL,USDCAD,2021-06-15,1.2187,1,S60,0.06,0,1,0,forex
SELL,USDCAD,2021-06-15,1.21902,1,S60,0.06,0,1,0,forex
SELL,USDCAD,2021-06-15,1.21932,1,S60,0.05,0,1,0,forex
SELL,GBPCAD,2021-06-16,1.7197,1,S60,0.07,0,2,0,forex
SELL,GBPCAD,2021-06-16,1.72025,1,S60,0.05,0,2,0,forex
SELL,GBPUSD,2021-06-22,1.39211,1,S60,0.02,0,1,0,forex
SELL,GBPUSD,2021-06-22,1.39109,1,S60,0.02,0,1,0,forex
SELL,USDCHF,2021-06-23,0.91814,1,S60,0.03,0,2,0,forex
SELL,USDCHF,2021-06-24,0.91871,1,S60,0.05,0,3,0,forex
SELL,USDCHF,2021-06-24,0.91928,1,S60,0.04,0,3,0,forex
SELL,GBPCAD,2021-06-25,1.71499,1,S60,0.06,0,4,0,forex
SELL,GBPCAD,2021-06-25,1.71553,1,S60,0.05,0,4,0,forex
SELL,EURGBP,2021-06-25,0.85901,1,S60,0.06,0,4,0,forex
SELL,EURGBP,2021-06-25,0.8595,1,S60,0.05,0,4,0,forex
SELL,EURGBP,2021-06-25,0.86007,1,S60,0.04,0,4,0,forex
SELL,EURGBP,2021-06-28,0.8598,1,S60,0.06,0,0,0,forex
SELL,GBPCAD,2021-06-28,1.71412,1,S60,0.06,0,0,0,forex
SELL,GBPCAD,2021-06-28,1.713,1,S60,0.05,0,0,0,forex
SELL,GBPCAD,2021-06-28,1.71527,1,S60,0.05,0,0,0,forex
SELL,EURGBP,2021-06-29,0.85946,0,S60,0.06,0,1,0,forex
SELL,EURGBP,2021-06-29,0.85969,1,S60,0.05,0,1,0,forex
SELL,EURGBP,2021-06-29,0.8607,1,S60,0.05,0,1,0,forex
SELL,EURGBP,2021-06-29,0.86022,1,S60,0.05,0,1,0,forex
SELL,GBPCAD,2021-06-30,1.71643,1,S60,0.06,0,2,0,forex
SELL,GBPCAD,2021-06-30,1.71811,1,S60,0.06,0,2,0,forex
BUY,GBPCAD,2021-07-01,1.70931,1,S60,0.06,0,3,0,forex
BUY,GBPCAD,2021-07-01,1.70821,1,S60,0.05,0,3,0,forex
BUY,GBPCAD,2021-07-01,1.7075,1,S60,0.05,0,3,0,forex
BUY,EURUSD,2021-07-02,1.18408,1,S60,0.05,0,4,0,forex
BUY,EURUSD,2021-07-02,1.18274,1,S60,0.04,0,4,0,forex
SELL,XAUUSD,2021-07-02,1792.54,1,S60,0.03,0,4,0,forex
SELL,XAUUSD,2021-07-02,1794.45,1,S60,0.03,0,4,0,forex
BUY,EURNZD,2021-07-05,1.68763,1,S60,0.07,0,0,0,forex
BUY,EURUSD,2021-07-07,1.18199,1,S60,0.05,0,2,0,forex
SELL,NZDCAD,2021-07-07,0.87731,1,S60,0.08,0,2,0,forex
SELL,NZDCAD,2021-07-07,0.87795,1,S60,0.07,0,2,0,forex
BUY,EURGBP,2021-07-07,0.85524,1,S60,0.08,0,2,0,forex
BUY,EURGBP,2021-07-07,0.85481,1,S60,0.07,0,2,0,forex
SELL,USDCAD,2021-07-07,1.2482,1,S60,0.08,0,2,0,forex
SELL,USDCAD,2021-07-07,1.24872,1,S60,0.07,0,2,0,forex
SELL,USDCAD,2021-07-07,1.24973,1,S60,0.06,0,2,0,forex
SELL,USDCAD,2021-07-07,1.25091,1,S60,0.06,0,2,0,forex
BUY,EURUSD,2021-07-08,1.17945,1,S60,0.08,0,3,0,forex
BUY,EURUSD,2021-07-08,1.17875,1,S60,0.06,0,3,0,forex
SELL,GBPCAD,2021-07-08,1.73291,1,S60,0.08,0,3,0,forex
SELL,GBPUSD,2021-07-09,1.38506,1,S60,0.08,0,4,0,forex
SELL,GBPUSD,2021-07-09,1.38679,1,S60,0.08,0,4,0,forex
SELL,GBPCAD,2021-07-12,1.73298,1,S60,0.08,0,0,0,forex
SELL,GBPCAD,2021-07-12,1.7318,1,S60,0.08,0,0,0,forex
SELL,GBPCAD,2021-07-12,1.73273,1,S60,0.07,0,0,0,forex
SELL,GBPCAD,2021-07-12,1.73337,1,S60,0.07,0,0,0,forex
SELL,GBPUSD,2021-07-12,1.38984,1,S60,0.08,0,0,0,forex
SELL,GBPUSD,2021-07-12,1.39046,1,S60,0.07,0,0,0,forex
SELL,GBPUSD,2021-07-13,1.38861,1,S60,0.08,0,1,0,forex
SELL,GBPUSD,2021-07-13,1.38928,1,S60,0.08,0,1,0,forex
SELL,GBPUSD,2021-07-13,1.38912,1,S60,0.07,0,1,0,forex
SELL,GBPUSD,2021-07-13,1.38995,1,S60,0.06,0,1,0,forex
SELL,GBPUSD,2021-07-13,1.39044,1,S60,0.06,0,1,0,forex
BUY,GBPUSD,2021-07-13,1.38103,1,S60,0.08,0,1,0,forex
BUY,GBPUSD,2021-07-13,1.3808,1,S60,0.07,0,1,0,forex
SELL,USDCAD,2021-07-13,1.25356,1,S60,0.08,0,1,0,forex
SELL,GBPCAD,2021-07-13,1.73209,1,S60,0.08,0,1,0,forex
SELL,GBPCAD,2021-07-13,1.73381,1,S60,0.08,0,1,0,forex
SELL,GBPCAD,2021-07-13,1.73435,1,S60,0.07,0,1,0,forex
SELL,NZDCAD,2021-07-15,0.88075,1,S60,0.07,0,3,0,forex
SELL,NZDCAD,2021-07-15,0.88059,1,S60,0.07,0,3,0,forex
SELL,GBPCAD,2021-07-15,1.73761,1,S60,0.09,0,3,0,forex
SELL,GBPCAD,2021-07-15,1.73714,0,S60,0.08,0,3,0,forex
SELL,GBPCAD,2021-07-15,1.73799,1,S60,0.08,0,3,0,forex
SELL,GBPCAD,2021-07-15,1.73888,1,S60,0.08,0,3,0,forex
SELL,GBPCAD,2021-07-15,1.73957,1,S60,0.07,0,3,0,forex
SELL,GBPCAD,2021-07-16,1.74091,1,S60,0.08,0,4,0,forex
SELL,GBPCAD,2021-07-16,1.74129,1,S60,0.08,0,4,0,forex
SELL,GBPCAD,2021-07-16,1.74179,0,S60,0.07,0,4,0,forex
SELL,GBPCAD,2021-07-16,1.74174,1,S60,0.08,0,4,0,forex
SELL,EURGBP,2021-07-16,0.85499,1,S60,0.08,0,4,0,forex
SELL,USDCAD,2021-07-16,1.25958,1,S60,0.08,0,4,0,forex
SELL,EURCAD,2021-07-20,1.50368,0,S60,0.05,0,1,0,forex
SELL,XAUUSD,2021-07-20,1823.51,1,S60,0.03,0,1,0,forex
SELL,EURGBP,2021-07-20,0.86631,1,S60,0.05,0,1,0,forex
BUY,GBPUSD,2021-07-20,1.36057,1,S60,0.05,0,1,0,forex
BUY,XAUUSD,2021-07-20,1806.55,1,S60,0.03,0,1,0,forex
SELL,USDCHF,2021-07-20,0.92204,1,S60,0.07,0,1,0,forex
BUY,GBPCAD,2021-07-21,1.72973,0,S60,0.07,0,2,0,forex
BUY,GBPCAD,2021-07-21,1.72773,0,S60,0.05,0,2,0,forex
BUY,GBPCAD,2021-07-21,1.7262,0,S60,0.04,0,2,0,forex
BUY,GBPCAD,2021-07-21,1.72355,0,S60,0.03,0,2,0,forex
BUY,USDCAD,2021-07-21,1.25362,1,S60,0.03,0,2,0,forex
BUY,EURCAD,2021-07-22,1.47828,1,S60,0.03,0,3,0,forex
SELL,XAUUSD,2021-07-22,1805.58,1,S60,0.02,0,3,0,forex
SELL,EURUSD,2021-07-22,1.18234,1,S60,0.03,0,3,0,forex
SELL,EURUSD,2021-07-22,1.1828,1,S60,0.02,0,3,0,forex
SELL,EURCAD,2021-07-22,1.48743,1,S60,0.03,0,3,0,forex
SELL,XAUUSD,2021-07-23,1807.73,1,S60,0.02,0,4,0,forex
BUY,EURNZD,2021-07-23,1.6867,0,S60,0.05,0,4,0,forex
BUY,EURNZD,2021-07-23,1.68469,1,S60,0.03,0,4,0,forex
BUY,EURCAD,2021-07-26,1.47972,1,S60,0.03,0,0,0,forex
SELL,XAUUSD,2021-07-26,1805.34,1,S60,0.03,0,0,0,forex
SELL,XAUUSD,2021-07-26,1805.78,1,S60,0.02,0,0,0,forex
SELL,XAUUSD,2021-07-26,1806.93,1,S60,0.02,0,0,0,forex
SELL,GBPUSD,2021-07-26,1.37902,1,S60,0.04,0,0,0,forex
SELL,XAUUSD,2021-07-27,1804.3,1,S60,0.02,0,1,0,forex
SELL,XAUUSD,2021-08-02,1812.53,0,S60,0.02,0,0,0,forex
SELL,EURNZD,2021-08-02,1.70229,1,S60,0.04,0,0,0,forex
SELL,EURNZD,2021-08-02,1.70272,1,S60,0.03,0,0,0,forex
SELL,EURNZD,2021-08-02,1.70309,1,S60,0.02,0,0,0,forex
SELL,EURNZD,2021-08-02,1.70396,1,S60,0.02,0,0,0,forex
SELL,EURNZD,2021-08-02,1.70438,1,S60,0.01,0,0,0,forex
BUY,EURNZD,2021-08-04,1.676,1,S60,0.01,0,2,0,forex
SELL,XAUUSD,2021-08-04,1817.9,0,S60,0.02,0,2,0,forex
BUY,XAUUSD,2021-08-04,1820.2,1,S60,0.02,0,2,0,forex
SELL,XAUUSD,2021-08-04,1820.9,1,S60,0.01,0,2,0,forex
BUY,XAUUSD,2021-08-06,1772.57,0,S60,0.01,0,4,0,forex
BUY,XAUUSD,2021-08-06,1770.04,0,S60,0.01,0,4,0,forex
SELL,XAUUSD,2021-08-23,1803.73,1,S60,0.01,0,0,0,forex
SELL,XAUUSD,2021-08-23,1804.26,1,S60,0.01,0,0,0,forex
SELL,XAUUSD,2021-08-24,1808.15,1,S60,0.01,0,1,0,forex
BUY,USDCAD,2021-08-25,1.25992,1,S60,0.01,0,2,0,forex
SELL,GBPJPY,2021-08-26,151.421,1,S60,0.01,0,3,0,forex
BUY,XAUUSD,2021-08-26,1782.11,1,S60,0.01,0,3,0,forex
BUY,XAUUSD,2021-08-26,1783.79,0,S60,0.01,0,3,0,forex
BUY,XAUUSD,2021-08-26,1780.66,1,S60,0.01,0,3,0,forex
SELL,XAUUSD,2021-08-26,1786.8,1,S60,0.01,0,3,0,forex
SELL,USDCHF,2021-08-26,0.91837,1,S60,0.02,0,3,0,forex
SELL,XAUUSD,2021-08-26,1790.51,0,S60,0.01,0,3,0,forex
SELL,XAUUSD,2021-08-26,1792.73,1,S60,0.01,0,3,0,forex
